donor,pred_age,true_age
onek1k:188_189,53.29835319519043,46.0
onek1k:189_190,50.61297416687012,68.0
onek1k:18_18,55.520450592041016,80.0
onek1k:190_191,51.95285415649414,61.0
onek1k:191_192,53.379539489746094,55.0
onek1k:192_193,50.55456733703613,58.0
onek1k:193_194,51.60359001159668,63.0
onek1k:194_195,48.747079849243164,46.0
onek1k:196_197,50.86979866027832,72.0
onek1k:197_198,48.77444648742676,60.0
onek1k:198_199,46.54262733459473,27.0
onek1k:199_200,50.883209228515625,63.0
onek1k:19_19,53.513404846191406,74.0
onek1k:1_1,55.98558807373047,65.0
onek1k:200_201,49.919734954833984,53.0
onek1k:201_202,50.95233726501465,39.0
onek1k:202_203,51.08883857727051,49.0
onek1k:203_204,53.90033721923828,59.0
onek1k:204_205,51.850412368774414,60.0
onek1k:206_207,49.409210205078125,63.0
onek1k:207_208,50.02830505371094,39.0
onek1k:208_209,49.100358963012695,72.0
onek1k:209_210,47.252742767333984,93.0
onek1k:210_211,49.1390380859375,46.0
onek1k:211_212,48.02607345581055,53.0
onek1k:212_213,52.26665687561035,93.0
onek1k:213_214,52.34730911254883,86.0
onek1k:214_215,53.63411521911621,69.0
onek1k:215_216,52.52859306335449,60.0
onek1k:217_218,54.34611892700195,73.0
onek1k:219_220,53.096723556518555,67.0
onek1k:220_221,53.00755310058594,66.0
onek1k:221_222,50.836727142333984,84.0
onek1k:222_223,48.056650161743164,48.0
onek1k:223_224,53.837263107299805,71.0
onek1k:224_225,54.87807273864746,85.0
onek1k:225_226,49.12229347229004,32.0
onek1k:226_227,53.94694137573242,77.0
onek1k:229_230,47.6636848449707,27.0
onek1k:230_231,52.836416244506836,60.0
onek1k:231_232,52.986806869506836,40.0
onek1k:232_233,49.2310848236084,24.0
onek1k:233_234,48.32685089111328,67.0
onek1k:236_237,50.608713150024414,51.0
onek1k:237_238,47.02394676208496,25.0
onek1k:238_239,44.369224548339844,39.0
onek1k:239_240,47.14005661010742,39.0
onek1k:23_23,48.60813522338867,42.0
onek1k:240_241,48.76960563659668,68.0
onek1k:241_242,51.68046760559082,79.0
onek1k:242_243,51.71262550354004,82.0
onek1k:243_244,51.14545440673828,59.0
onek1k:244_245,50.331451416015625,79.0
onek1k:245_246,49.12641906738281,58.0
onek1k:246_247,46.15716743469238,28.0
onek1k:247_248,54.28195571899414,77.0
onek1k:248_249,53.09293746948242,69.0
onek1k:24_24,53.05535697937012,77.0
onek1k:250_251,50.04461860656738,63.0
onek1k:251_252,45.304054260253906,35.0
onek1k:252_253,46.21131706237793,29.0
onek1k:255_256,49.49453544616699,54.0
onek1k:256_257,48.45563316345215,52.0
onek1k:257_258,52.711809158325195,68.0
onek1k:258_259,50.61589241027832,68.0
onek1k:259_260,49.0832633972168,45.0
onek1k:25_25,51.56229591369629,64.0
onek1k:260_261,47.37547302246094,76.0
onek1k:262_263,47.89234733581543,66.0
onek1k:263_264,53.76203155517578,77.0
onek1k:264_265,53.176103591918945,59.0
onek1k:266_267,51.476722717285156,49.0
onek1k:267_268,48.25942420959473,61.0
onek1k:269_270,54.535390853881836,76.0
onek1k:270_271,51.50512886047363,64.0
onek1k:271_272,46.30333709716797,20.0
onek1k:272_273,52.165937423706055,54.0
onek1k:273_274,53.08572006225586,63.0
onek1k:274_275,51.94899940490723,66.0
onek1k:275_276,47.44296646118164,31.0
onek1k:276_277,48.87694549560547,65.0
