donor,pred_age,true_age
onek1k:335_336,46.26931953430176,71.0
onek1k:336_337,41.83909606933594,57.0
onek1k:337_338,44.57551193237305,42.0
onek1k:338_339,45.28975296020508,69.0
onek1k:339_340,46.16674613952637,80.0
onek1k:33_33,44.07183074951172,73.0
onek1k:340_341,43.72725296020508,78.0
onek1k:342_343,44.13526916503906,80.0
onek1k:344_345,43.17819786071777,61.0
onek1k:345_346,43.151710510253906,66.0
onek1k:346_347,42.28520393371582,61.0
onek1k:347_348,44.83028793334961,49.0
onek1k:348_349,44.31697463989258,31.0
onek1k:349_350,43.69167137145996,51.0
onek1k:350_351,43.01615333557129,52.0
onek1k:351_352,47.23096466064453,77.0
onek1k:352_353,44.484100341796875,58.0
onek1k:353_354,43.84501075744629,71.0
onek1k:354_355,44.21965789794922,23.0
onek1k:355_356,45.78630065917969,27.0
onek1k:356_357,42.24074363708496,28.0
onek1k:357_358,41.39219856262207,39.0
onek1k:358_359,40.585411071777344,52.0
onek1k:359_360,42.59453010559082,58.0
onek1k:35_35,44.068546295166016,69.0
onek1k:360_361,41.0706729888916,46.0
onek1k:361_362,41.791873931884766,56.0
onek1k:363_364,40.81481170654297,66.0
onek1k:364_365,41.0772762298584,42.0
onek1k:365_366,40.23843574523926,67.0
onek1k:366_367,40.514610290527344,35.0
onek1k:367_368,41.17278480529785,65.0
onek1k:368_369,43.59623718261719,36.0
onek1k:369_370,44.1530876159668,54.0
onek1k:36_36,45.00872993469238,66.0
onek1k:370_371,42.38569259643555,26.0
onek1k:371_372,43.130327224731445,41.0
onek1k:372_373,42.732839584350586,49.0
onek1k:373_374,42.262638092041016,78.0
onek1k:374_375,42.63874816894531,50.0
onek1k:376_377,41.88328742980957,79.0
onek1k:377_378,42.95777893066406,38.0
onek1k:378_379,42.566917419433594,22.0
onek1k:379_380,43.13692283630371,51.0
onek1k:37_37,45.290475845336914,47.0
onek1k:380_381,40.896718978881836,79.0
onek1k:381_382,45.65204620361328,77.0
onek1k:382_383,44.987741470336914,63.0
onek1k:383_384,41.41718292236328,81.0
onek1k:384_385,42.07190704345703,61.0
onek1k:385_386,43.49139404296875,47.0
onek1k:386_387,43.10081481933594,80.0
onek1k:387_388,44.30772399902344,65.0
onek1k:388_389,45.13934516906738,62.0
onek1k:389_390,43.34405517578125,81.0
onek1k:38_38,44.64837646484375,79.0
onek1k:390_391,46.67036247253418,78.0
onek1k:391_392,45.94728660583496,43.0
onek1k:392_393,45.23301696777344,56.0
onek1k:393_394,46.788156509399414,56.0
onek1k:394_395,45.95671272277832,37.0
onek1k:395_396,45.64077186584473,66.0
onek1k:396_397,43.90190315246582,57.0
onek1k:398_399,44.7213249206543,55.0
onek1k:399_400,44.58733558654785,49.0
onek1k:39_39,44.203121185302734,42.0
onek1k:3_3,43.842905044555664,53.0
onek1k:400_401,46.15258979797363,46.0
onek1k:402_403,44.46916389465332,66.0
onek1k:403_404,44.7857551574707,65.0
onek1k:404_405,45.803274154663086,64.0
onek1k:405_406,40.21925354003906,70.0
onek1k:406_407,40.241886138916016,59.0
onek1k:407_408,45.74922752380371,65.0
onek1k:408_409,44.26453399658203,74.0
onek1k:409_410,44.92611885070801,65.0
onek1k:40_40,45.53338432312012,72.0
onek1k:410_411,44.56241798400879,61.0
onek1k:411_412,43.711599349975586,49.0
onek1k:412_413,44.56117820739746,85.0
onek1k:413_414,44.58974838256836,24.0
onek1k:414_415,43.39590072631836,22.0
onek1k:415_416,43.57002258300781,80.0
onek1k:416_417,49.9060001373291,63.0
onek1k:417_418,43.29282760620117,78.0
onek1k:418_419,43.385475158691406,76.0
onek1k:419_420,43.33920097351074,72.0
onek1k:41_41,43.4307746887207,77.0
onek1k:420_421,44.399946212768555,75.0
onek1k:421_422,44.371870040893555,61.0
onek1k:422_423,41.93621063232422,53.0
onek1k:423_424,40.89838409423828,59.0
onek1k:424_425,40.854522705078125,78.0
onek1k:425_426,41.35043144226074,50.0
onek1k:426_427,43.13846969604492,63.0
onek1k:427_428,42.85553741455078,67.0
onek1k:428_429,42.860633850097656,75.0
onek1k:429_430,43.58617973327637,87.0
onek1k:42_42,44.39278030395508,59.0
onek1k:431_432,40.69608497619629,78.0
onek1k:432_433,39.99303436279297,78.0
onek1k:433_434,48.22453689575195,80.0
onek1k:434_435,39.79930305480957,78.0
onek1k:435_436,43.52737045288086,67.0
onek1k:436_437,41.70611572265625,45.0
onek1k:437_438,42.55383491516113,21.0
onek1k:438_439,40.460079193115234,32.0
onek1k:439_440,40.654836654663086,71.0
onek1k:43_43,43.568220138549805,46.0
onek1k:441_442,41.78037071228027,70.0
onek1k:442_443,44.38766860961914,58.0
onek1k:443_444,40.20121383666992,29.0
onek1k:445_446,46.54019737243652,83.0
onek1k:446_447,41.16109657287598,72.0
onek1k:447_448,40.6415958404541,66.0
onek1k:448_449,39.91642379760742,82.0
onek1k:449_450,44.79108428955078,85.0
onek1k:44_44,44.75021553039551,60.0
onek1k:450_451,40.99483871459961,84.0
onek1k:451_452,40.86956214904785,89.0
onek1k:452_453,42.0886344909668,77.0
onek1k:453_454,41.527225494384766,85.0
onek1k:454_455,40.34707069396973,79.0
onek1k:455_456,39.86718940734863,80.0
onek1k:456_457,40.32973861694336,76.0
onek1k:457_458,40.273908615112305,73.0
