donor_id,true_age,predicted_age,n_cells
terekhova:C07,53.0,34.502327,2322
terekhova:C08,51.0,35.129684,4372
terekhova:C09,55.0,33.9116,1191
terekhova:C10,52.0,34.88328,1884
terekhova:C11,51.0,34.36624,2620
terekhova:C12,55.0,35.142017,2386
terekhova:C13,50.0,34.096004,2709
terekhova:C14,48.0,35.343422,2411
terekhova:C15,48.0,35.2384,2278
terekhova:C16,49.0,35.502594,3766
terekhova:C17,54.0,33.854527,1644
terekhova:C18,54.0,34.292625,872
terekhova:D01,56.0,34.839573,1564
terekhova:D02,59.0,33.9793,1964
terekhova:D03,63.0,33.51229,865
terekhova:D04,61.0,33.3875,3014
terekhova:D05,64.0,35.841583,8039
terekhova:D06,60.0,36.22819,1973
terekhova:D07,58.0,34.056313,798
terekhova:D08,63.0,35.18401,2075
terekhova:D09,61.0,35.458534,3941
terekhova:D10,59.0,35.588577,2694
terekhova:D11,63.0,35.13221,2722
terekhova:D12,63.0,35.16666,1877
terekhova:D13,59.0,34.21125,1984
terekhova:D14,60.0,34.12441,1595
terekhova:D15,64.0,33.65831,214
terekhova:D16,63.0,34.928913,2130
terekhova:D17,55.0,34.82688,2710
terekhova:D18,63.0,34.95394,1586
terekhova:D19,61.0,35.69214,1134
terekhova:D20,61.0,35.14648,1636
terekhova:D21,62.0,35.725155,311
terekhova:D22,64.0,35.617165,808
terekhova:D23,64.0,34.864883,1900
terekhova:D24,63.0,35.766266,914
terekhova:E01,72.0,34.541267,460
terekhova:E02,75.0,35.285202,1776
terekhova:E03,70.0,35.148785,1227
terekhova:E04,69.0,34.289406,984
terekhova:E05,66.0,34.42788,1576
terekhova:E06,66.0,34.18806,408
terekhova:E07,79.0,34.448315,1039
terekhova:E08,67.0,34.783745,1657
terekhova:E09,68.0,34.72465,1383
terekhova:E10,66.0,34.12961,1338
terekhova:E11,71.0,35.363094,2249
terekhova:E12,80.0,36.981316,436
terekhova:E13,79.0,36.395878,3349
terekhova:E14,71.0,35.2336,1187
terekhova:E15,78.0,35.643833,1272
terekhova:E16,70.0,35.177753,1955
terekhova:E18,66.0,35.394653,2752
terekhova:E19,77.0,35.83197,734
terekhova:E20,74.0,35.77627,3023
terekhova:E21,71.0,35.565792,2147
terekhova:E22,75.0,35.35581,1719
terekhova:E23,71.0,35.202538,966
terekhova:E24,72.0,35.232037,1501
terekhova:E26,73.0,35.249256,2111
terekhova:E27,65.0,35.202827,2128
terekhova:E29,74.0,35.1122,131
terekhova:E30,72.0,35.59017,1218
terekhova:FA01,34.0,40.120483,530
terekhova:FA02,31.0,40.41053,1788
terekhova:FA03,30.0,39.084743,947
terekhova:FA04,35.0,40.61736,3947
terekhova:FA05,27.0,40.661034,1266
terekhova:FA06,33.0,38.506878,855
terekhova:FA07,30.0,39.926613,817
terekhova:FA08,26.0,38.413864,1610
terekhova:FB01,44.0,39.24913,968
terekhova:FB02,40.0,39.118046,1019
terekhova:FB03,36.0,39.713856,1682
terekhova:FB04,37.0,39.567215,2602
terekhova:FB05,35.0,39.29102,1443
terekhova:FB06,37.0,38.163277,717
terekhova:FB07,36.0,37.845375,291
terekhova:FC01,52.0,40.213017,1547
terekhova:FC02,49.0,38.99205,2506
terekhova:FC03,53.0,40.884254,393
terekhova:FC04,51.0,38.90805,928
terekhova:FC06,50.0,37.9794,644
terekhova:FD01,58.0,40.887985,3469
terekhova:FD02,55.0,39.171577,1086
terekhova:FD03,60.0,39.31524,2322
terekhova:FD04,57.0,38.72249,1386
terekhova:FD05,56.0,38.79906,589
terekhova:FD06,55.0,39.09301,1220
terekhova:FE01,80.0,40.681904,3299
terekhova:FE02,79.0,39.70889,1271
terekhova:FE03,73.0,39.497066,1251
terekhova:FE04,74.0,37.924988,1428
terekhova:FE05,73.0,40.28729,1076
terekhova:FE06,78.0,41.104614,1061
terekhova:FE07,71.0,41.61813,691
terekhova:FE08,68.0,39.664425,386
terekhova:FE09,76.0,41.608246,732
terekhova:FE10,69.0,41.26151,1639
