donor_id,true_age,predicted_age,n_cells
onek1k:315_316,80.0,52.56022,152
onek1k:316_317,76.0,48.01876,110
onek1k:317_318,66.0,51.001312,416
onek1k:318_319,88.0,53.00898,377
onek1k:319_320,84.0,50.37426,55
onek1k:320_321,89.0,52.560852,136
onek1k:321_322,76.0,53.201595,391
onek1k:322_323,90.0,52.992878,171
onek1k:323_324,77.0,52.245407,318
onek1k:324_325,97.0,51.975407,427
onek1k:325_326,66.0,50.3017,197
onek1k:326_327,66.0,50.681454,143
onek1k:327_328,23.0,43.96323,215
onek1k:328_329,65.0,48.129383,434
onek1k:329_330,42.0,46.746414,374
onek1k:330_331,63.0,49.530205,128
onek1k:331_332,24.0,44.931664,384
onek1k:332_333,62.0,44.951015,350
onek1k:333_334,51.0,53.914856,423
onek1k:334_335,60.0,44.354942,204
onek1k:335_336,71.0,47.383957,154
onek1k:336_337,57.0,47.615234,320
onek1k:337_338,42.0,41.867428,315
onek1k:338_339,69.0,47.72282,227
onek1k:339_340,80.0,47.865868,276
onek1k:340_341,78.0,46.933468,340
onek1k:342_343,80.0,49.096844,475
onek1k:344_345,61.0,48.49473,312
onek1k:345_346,66.0,50.07516,413
onek1k:346_347,61.0,45.743713,96
onek1k:347_348,49.0,44.873756,215
onek1k:348_349,31.0,41.168747,309
onek1k:349_350,51.0,49.80438,381
onek1k:350_351,52.0,47.58155,162
onek1k:351_352,77.0,47.789207,69
onek1k:352_353,58.0,45.595764,244
onek1k:353_354,71.0,47.754196,64
onek1k:354_355,23.0,45.67536,319
onek1k:355_356,27.0,41.221096,175
onek1k:356_357,28.0,49.881565,282
onek1k:357_358,39.0,46.718792,286
onek1k:358_359,52.0,52.977737,266
onek1k:359_360,58.0,51.225872,511
onek1k:360_361,46.0,44.159527,159
onek1k:361_362,56.0,49.231125,341
onek1k:363_364,66.0,45.049026,110
onek1k:364_365,42.0,45.404446,307
onek1k:365_366,67.0,49.740513,263
onek1k:366_367,35.0,46.439316,320
onek1k:367_368,65.0,51.73822,407
onek1k:368_369,36.0,40.97723,169
onek1k:369_370,54.0,44.120747,125
onek1k:370_371,26.0,43.658173,174
onek1k:371_372,41.0,47.299675,108
onek1k:372_373,49.0,48.544292,293
onek1k:373_374,78.0,49.097824,216
onek1k:374_375,50.0,49.72189,217
onek1k:376_377,79.0,50.20051,246
onek1k:377_378,38.0,44.71404,359
onek1k:378_379,22.0,44.713337,301
onek1k:379_380,51.0,47.303577,376
onek1k:380_381,79.0,52.01311,254
onek1k:381_382,77.0,45.331444,766
onek1k:382_383,63.0,46.34324,205
onek1k:383_384,81.0,46.66746,201
onek1k:384_385,61.0,49.074825,293
onek1k:385_386,47.0,45.587883,141
onek1k:386_387,80.0,47.480972,139
onek1k:387_388,65.0,46.82348,136
onek1k:388_389,62.0,42.22963,106
onek1k:389_390,81.0,47.907776,252
onek1k:390_391,78.0,44.337383,115
onek1k:391_392,43.0,42.33157,176
onek1k:392_393,56.0,41.685055,144
onek1k:393_394,56.0,45.51202,247
onek1k:394_395,37.0,47.0672,446
onek1k:395_396,66.0,48.597496,316
onek1k:396_397,57.0,43.56626,195
onek1k:398_399,55.0,44.458317,213
onek1k:399_400,49.0,47.00606,344
onek1k:400_401,46.0,45.301903,223
onek1k:402_403,66.0,47.126358,353
onek1k:403_404,65.0,46.481705,604
onek1k:404_405,64.0,44.7632,273
onek1k:405_406,70.0,51.30709,141
onek1k:406_407,59.0,50.464764,220
onek1k:407_408,65.0,44.022488,227
onek1k:408_409,74.0,48.542545,386
onek1k:409_410,65.0,46.358692,377
onek1k:410_411,61.0,45.68006,142
onek1k:411_412,49.0,45.8476,329
onek1k:412_413,85.0,46.606773,114
onek1k:413_414,24.0,40.077286,202
onek1k:414_415,22.0,40.96816,186
onek1k:415_416,80.0,48.44664,454
onek1k:416_417,63.0,47.60254,412
onek1k:417_418,78.0,48.157993,257
onek1k:418_419,76.0,47.94221,192
onek1k:419_420,72.0,46.839054,101
onek1k:420_421,75.0,45.157322,79
onek1k:421_422,61.0,46.617653,166
onek1k:422_423,53.0,49.163757,358
onek1k:423_424,59.0,49.064,85
onek1k:424_425,78.0,48.74123,83
onek1k:425_426,50.0,48.418858,367
onek1k:426_427,63.0,51.286217,221
onek1k:427_428,67.0,51.668472,289
onek1k:428_429,75.0,50.70688,256
onek1k:429_430,87.0,51.822735,443
onek1k:431_432,78.0,49.20628,72
onek1k:432_433,78.0,50.51305,170
onek1k:433_434,80.0,52.126747,314
onek1k:434_435,78.0,51.775196,205
onek1k:435_436,67.0,51.109676,341
onek1k:436_437,45.0,51.048267,601
onek1k:437_438,21.0,44.588272,154
onek1k:438_439,32.0,44.533924,194
onek1k:439_440,71.0,49.91222,201
onek1k:441_442,70.0,46.66527,161
onek1k:442_443,58.0,48.10739,360
onek1k:443_444,29.0,46.022728,166
onek1k:445_446,83.0,52.833225,424
onek1k:446_447,72.0,49.92208,162
onek1k:447_448,66.0,51.895855,92
onek1k:448_449,82.0,51.87055,138
onek1k:449_450,85.0,53.052982,403
onek1k:450_451,84.0,51.009384,61
onek1k:451_452,89.0,52.074608,189
onek1k:452_453,77.0,52.356808,313
onek1k:453_454,85.0,54.414295,479
onek1k:454_455,79.0,52.267822,374
onek1k:455_456,80.0,50.85298,176
onek1k:456_457,76.0,51.90946,263
onek1k:457_458,73.0,50.96132,397
onek1k:458_459,84.0,51.89111,261
onek1k:459_460,87.0,49.850754,100
onek1k:460_461,58.0,50.30392,218
onek1k:461_462,61.0,46.974663,340
onek1k:462_463,83.0,52.85603,364
onek1k:463_464,86.0,51.953156,291
onek1k:464_465,76.0,50.70614,292
onek1k:465_466,59.0,47.044945,152
onek1k:466_467,85.0,45.582485,98
onek1k:467_468,74.0,49.257313,429
onek1k:468_469,76.0,45.66862,129
onek1k:469_470,78.0,49.23704,436
onek1k:470_471,83.0,51.449883,300
onek1k:471_472,65.0,44.69023,164
onek1k:472_473,77.0,49.919647,441
onek1k:473_474,72.0,42.4784,286
onek1k:474_475,79.0,46.182354,36
onek1k:475_476,36.0,44.00229,396
onek1k:476_477,53.0,44.942955,206
onek1k:477_478,53.0,43.034317,304
onek1k:478_479,68.0,47.4859,252
onek1k:479_480,86.0,48.89088,456
onek1k:480_481,69.0,47.010094,190
onek1k:481_482,68.0,46.419777,108
onek1k:482_483,23.0,41.30362,277
onek1k:483_484,71.0,47.332363,211
onek1k:484_485,60.0,46.1835,299
onek1k:485_486,48.0,42.463142,108
onek1k:486_487,36.0,42.420616,312
onek1k:487_488,67.0,46.126114,102
onek1k:488_489,56.0,47.644775,474
onek1k:489_490,52.0,43.349045,228
onek1k:490_491,64.0,44.25609,263
onek1k:491_492,41.0,43.13431,110
onek1k:492_493,79.0,46.807716,425
onek1k:493_494,73.0,46.0807,232
onek1k:494_495,24.0,40.39741,686
onek1k:496_497,33.0,43.919098,213
onek1k:497_498,31.0,43.941532,285
onek1k:498_499,71.0,45.036537,314
onek1k:499_500,77.0,48.06829,241
onek1k:500_501,59.0,48.682167,182
onek1k:501_502,64.0,48.12976,368
onek1k:502_503,66.0,44.76359,273
onek1k:503_504,49.0,47.656166,568
onek1k:504_505,85.0,42.136402,67
onek1k:505_506,54.0,43.831963,283
onek1k:506_507,41.0,48.235523,328
onek1k:507_508,66.0,47.473034,195
onek1k:508_509,79.0,50.10616,573
onek1k:509_510,80.0,48.505787,117
onek1k:510_511,84.0,49.502853,280
onek1k:511_512,89.0,48.879467,131
onek1k:512_513,79.0,50.265522,123
onek1k:513_514,82.0,49.293835,211
onek1k:514_515,90.0,49.541023,147
onek1k:515_516,37.0,40.974453,224
onek1k:516_517,34.0,42.723476,292
onek1k:517_518,68.0,46.99754,307
onek1k:519_520,75.0,41.374928,11
onek1k:520_521,69.0,49.352604,280
onek1k:521_522,57.0,49.276184,284
onek1k:522_523,62.0,48.02309,199
onek1k:524_525,74.0,46.86183,129
onek1k:525_526,78.0,48.1554,157
onek1k:526_527,66.0,44.286686,157
onek1k:527_528,65.0,49.301754,169
onek1k:528_529,68.0,48.962013,88
onek1k:529_530,78.0,46.538544,57
onek1k:530_531,78.0,48.969986,76
onek1k:531_532,65.0,47.392662,259
onek1k:532_533,79.0,49.864,246
onek1k:533_534,33.0,43.855587,192
onek1k:534_535,88.0,50.279724,424
onek1k:535_536,82.0,46.96035,47
onek1k:536_537,67.0,50.334732,335
onek1k:537_538,53.0,43.418484,253
onek1k:538_539,60.0,46.081345,368
onek1k:539_540,62.0,46.190845,162
onek1k:540_541,53.0,46.226513,265
onek1k:541_542,58.0,48.038235,269
onek1k:542_543,58.0,46.651196,127
onek1k:543_544,72.0,47.11534,254
onek1k:544_545,68.0,47.98489,643
onek1k:545_546,67.0,46.738235,84
onek1k:546_547,73.0,46.296864,200
onek1k:547_548,73.0,50.25131,190
onek1k:548_549,40.0,42.1639,371
onek1k:549_550,60.0,47.872204,282
onek1k:550_551,82.0,48.129555,148
onek1k:551_552,72.0,46.07544,115
onek1k:552_553,29.0,42.72478,599
onek1k:553_554,36.0,47.238167,469
onek1k:554_555,80.0,46.564594,68
onek1k:555_556,77.0,47.997967,268
onek1k:557_558,64.0,44.000916,213
onek1k:558_559,80.0,47.470127,443
onek1k:559_560,77.0,45.785908,351
onek1k:560_561,72.0,48.159035,238
onek1k:561_562,56.0,43.9002,234
onek1k:562_563,71.0,46.173634,329
onek1k:563_564,75.0,45.846302,273
onek1k:564_565,80.0,46.29913,21
onek1k:565_566,57.0,45.29213,296
onek1k:566_567,58.0,45.062275,155
onek1k:567_568,68.0,49.582417,424
onek1k:569_570,69.0,49.335445,88
onek1k:570_571,59.0,46.374157,221
onek1k:571_572,84.0,49.278336,426
onek1k:572_573,86.0,49.18126,260
onek1k:573_574,26.0,42.327564,349
onek1k:574_575,24.0,44.024277,279
onek1k:575_576,50.0,50.652943,379
onek1k:576_577,70.0,46.80156,132
onek1k:577_578,72.0,49.548016,229
onek1k:578_579,22.0,42.191273,419
onek1k:579_580,34.0,44.897045,283
onek1k:580_581,37.0,45.59576,157
onek1k:581_582,63.0,43.933556,142
onek1k:582_583,52.0,41.491116,189
onek1k:583_584,36.0,46.332546,181
onek1k:584_585,74.0,48.441456,373
onek1k:585_586,71.0,47.388847,321
onek1k:586_587,51.0,46.21705,246
onek1k:587_588,72.0,49.771595,259
onek1k:588_589,69.0,45.85082,64
onek1k:589_590,75.0,48.980194,200
onek1k:590_591,69.0,49.387707,335
onek1k:591_592,83.0,48.680252,151
onek1k:592_593,68.0,49.213337,247
onek1k:593_594,69.0,48.55056,161
onek1k:594_595,74.0,50.166386,234
onek1k:595_596,81.0,49.270866,333
onek1k:596_597,44.0,46.442947,222
onek1k:597_598,52.0,47.20189,334
onek1k:598_599,49.0,40.625244,198
onek1k:599_600,71.0,45.736477,134
onek1k:600_601,39.0,44.82019,298
onek1k:602_603,70.0,51.522583,86
onek1k:603_604,87.0,50.485382,68
onek1k:604_605,81.0,47.68157,217
onek1k:605_606,41.0,46.922745,282
onek1k:606_607,71.0,42.939632,120
onek1k:607_608,77.0,47.4663,88
onek1k:608_609,67.0,49.082993,85
onek1k:609_610,62.0,46.637447,147
onek1k:610_611,63.0,46.20938,166
onek1k:611_612,76.0,47.966324,280
onek1k:612_613,83.0,50.874935,210
onek1k:613_614,78.0,44.94518,66
onek1k:614_615,67.0,44.8627,170
onek1k:615_616,58.0,44.689163,196
onek1k:616_617,53.0,46.870594,413
onek1k:617_618,62.0,46.647808,330
onek1k:618_619,30.0,43.896996,242
onek1k:619_620,22.0,42.861076,241
onek1k:620_621,35.0,46.020084,365
onek1k:621_622,91.0,50.588623,216
onek1k:622_623,86.0,50.95653,447
onek1k:623_624,74.0,46.207146,92
onek1k:624_625,60.0,45.375908,196
onek1k:625_626,59.0,46.997673,102
onek1k:626_627,46.0,44.353924,197
onek1k:627_628,69.0,50.142216,85
onek1k:628_629,73.0,47.415573,114
onek1k:629_630,34.0,44.003666,227
onek1k:630_631,54.0,45.719803,165
onek1k:632_633,70.0,50.219112,237
onek1k:633_634,57.0,45.473423,114
onek1k:634_635,55.0,49.90925,296
onek1k:635_636,66.0,48.810722,35
onek1k:636_637,75.0,50.0776,125
onek1k:637_638,87.0,50.078415,169
onek1k:638_639,68.0,45.970543,98
onek1k:639_640,79.0,45.45034,52
onek1k:640_641,83.0,48.97244,155
onek1k:641_642,85.0,49.437275,298
onek1k:644_645,59.0,46.116478,308
onek1k:645_646,86.0,47.941334,85
onek1k:646_647,85.0,47.203342,75
onek1k:647_648,68.0,44.580624,93
onek1k:648_649,73.0,46.91021,328
onek1k:649_650,80.0,44.73314,98
onek1k:650_651,80.0,49.127304,296
onek1k:651_652,67.0,45.44535,52
onek1k:652_653,84.0,48.59992,296
onek1k:653_654,86.0,49.81851,427
onek1k:654_655,59.0,48.904587,295
onek1k:655_656,60.0,49.485943,467
onek1k:656_657,61.0,47.64953,292
onek1k:657_658,68.0,48.711323,274
onek1k:658_659,42.0,44.738235,113
onek1k:659_660,20.0,42.40731,139
onek1k:660_661,40.0,45.257195,383
onek1k:661_662,78.0,53.896652,146
onek1k:662_663,81.0,52.900196,116
onek1k:663_664,89.0,53.14342,169
onek1k:664_665,56.0,45.901848,197
onek1k:665_666,53.0,49.603622,320
onek1k:666_667,63.0,45.48931,166
onek1k:667_668,76.0,50.69452,521
onek1k:668_669,69.0,47.33488,337
onek1k:669_670,64.0,45.270023,274
onek1k:670_671,83.0,50.35056,328
onek1k:671_672,81.0,52.870556,165
onek1k:672_673,85.0,50.774445,265
onek1k:673_674,91.0,51.190937,205
onek1k:674_675,83.0,53.225933,377
onek1k:675_676,73.0,51.020657,544
onek1k:676_677,88.0,50.976406,183
onek1k:677_678,76.0,52.570335,396
onek1k:678_679,83.0,50.451954,114
onek1k:679_680,85.0,51.75534,96
onek1k:680_681,77.0,51.0607,303
onek1k:681_682,68.0,50.31694,216
onek1k:682_683,73.0,50.474228,66
onek1k:683_684,78.0,49.822765,351
onek1k:684_685,75.0,50.625416,376
onek1k:685_686,75.0,49.70839,573
onek1k:686_687,69.0,51.481907,155
onek1k:687_688,63.0,47.2101,270
onek1k:688_689,66.0,48.46905,262
onek1k:689_690,59.0,46.57586,229
onek1k:690_691,68.0,49.708347,133
onek1k:691_692,66.0,49.185734,232
onek1k:692_693,62.0,48.297596,359
onek1k:693_694,88.0,50.76843,117
onek1k:694_695,24.0,47.614445,355
onek1k:695_696,72.0,51.215717,187
onek1k:696_697,81.0,53.325714,185
onek1k:697_698,85.0,53.31094,380
onek1k:699_700,65.0,51.40526,475
onek1k:700_701,71.0,47.51246,180
onek1k:701_702,73.0,50.703117,216
onek1k:702_703,84.0,51.361214,86
onek1k:704_705,88.0,52.542183,305
onek1k:705_706,88.0,50.93314,225
onek1k:706_707,88.0,50.715107,219
onek1k:707_708,71.0,49.700397,155
onek1k:708_709,63.0,50.530148,443
onek1k:709_710,24.0,42.589592,427
onek1k:711_712,22.0,47.03755,530
onek1k:714_715,61.0,53.538578,296
onek1k:715_716,76.0,52.965023,297
onek1k:716_717,65.0,47.653954,72
onek1k:717_718,76.0,51.098545,242
onek1k:718_719,80.0,52.881184,289
onek1k:719_720,88.0,52.464474,346
onek1k:720_721,78.0,51.55773,85
onek1k:721_722,81.0,47.907616,128
onek1k:722_723,81.0,50.62754,74
onek1k:723_724,69.0,50.577797,192
onek1k:724_725,65.0,51.458103,142
onek1k:725_726,57.0,50.94064,161
onek1k:726_727,67.0,53.176216,254
onek1k:727_728,77.0,49.425957,180
onek1k:729_730,46.0,51.26516,247
onek1k:730_731,71.0,50.306595,90
onek1k:731_732,83.0,49.563023,291
onek1k:732_733,89.0,50.9897,152
onek1k:733_734,82.0,52.63271,183
onek1k:734_735,83.0,50.748833,80
onek1k:735_736,77.0,47.98491,160
onek1k:736_737,87.0,50.29417,355
onek1k:737_738,94.0,50.816254,75
onek1k:738_739,96.0,50.51435,224
onek1k:739_740,80.0,51.37175,234
onek1k:740_741,84.0,52.01595,360
onek1k:742_743,32.0,44.336758,95
onek1k:743_744,60.0,44.346424,205
onek1k:744_745,63.0,45.574657,239
onek1k:745_746,72.0,48.938778,201
onek1k:746_747,81.0,52.721424,67
onek1k:747_748,48.0,46.41609,133
onek1k:748_749,48.0,50.955025,270
onek1k:749_750,79.0,53.658722,198
onek1k:750_751,75.0,51.71754,163
onek1k:751_752,75.0,45.642986,267
onek1k:752_753,54.0,47.548786,648
onek1k:753_754,88.0,54.627396,132
onek1k:754_755,78.0,49.06551,103
onek1k:755_756,66.0,47.690838,157
onek1k:756_757,66.0,48.332718,78
onek1k:757_758,88.0,50.3463,56
onek1k:758_759,75.0,51.123352,270
onek1k:759_760,71.0,51.80094,236
onek1k:760_761,55.0,51.89523,219
onek1k:761_762,69.0,51.95054,511
onek1k:762_763,32.0,46.51489,438
onek1k:764_765,65.0,50.031937,488
onek1k:765_766,72.0,52.116074,455
onek1k:766_767,41.0,49.36336,337
onek1k:767_768,47.0,48.970318,341
