donor_id,true_age,predicted_age,n_cells
aida:SG_HEL_H011,61.0,35.38503,613
aida:SG_HEL_H11a,58.0,33.652706,405
aida:SG_HEL_H012,37.0,34.946312,572
aida:SG_HEL_H12a,58.0,39.258877,809
aida:SG_HEL_H013,51.0,34.23387,654
aida:SG_HEL_H13a,33.0,33.59947,365
aida:SG_HEL_H14a,65.0,38.743603,453
aida:SG_HEL_H15a,33.0,33.60085,609
aida:SG_HEL_H16a,68.0,34.034798,398
aida:SG_HEL_H017,53.0,40.277004,843
aida:SG_HEL_H018,56.0,34.28177,932
aida:SG_HEL_H019,37.0,33.84298,621
aida:SG_HEL_H024,31.0,39.066116,481
aida:SG_HEL_H026,45.0,34.915543,441
aida:SG_HEL_H027,35.0,39.536057,644
aida:SG_HEL_H030,45.0,34.819317,501
aida:SG_HEL_H031,40.0,40.088352,539
aida:SG_HEL_H032,61.0,39.968227,615
aida:SG_HEL_H037,66.0,38.455902,502
aida:SG_HEL_H039,60.0,39.984688,560
aida:SG_HEL_H042,61.0,39.50013,526
aida:SG_HEL_H044,41.0,34.23441,512
aida:SG_HEL_H045,42.0,35.27669,532
aida:SG_HEL_H046,39.0,39.088577,514
aida:SG_HEL_H048,55.0,39.6631,692
aida:SG_HEL_H051,53.0,40.274303,879
aida:SG_HEL_H052,55.0,40.002827,767
aida:SG_HEL_H053,55.0,40.891724,1272
aida:SG_HEL_H054,53.0,38.22474,684
aida:SG_HEL_H055,35.0,34.6153,341
aida:SG_HEL_H056,52.0,39.885773,712
aida:SG_HEL_H059,56.0,38.62779,64
aida:SG_HEL_H060,56.0,39.772274,485
aida:SG_HEL_H062,62.0,40.371243,443
aida:SG_HEL_H065,57.0,39.84615,677
aida:SG_HEL_H066,40.0,34.98478,604
aida:SG_HEL_H067,54.0,35.164234,429
aida:SG_HEL_H069,61.0,39.143547,902
aida:SG_HEL_H072,55.0,35.290997,333
aida:SG_HEL_H073,37.0,38.66078,880
aida:SG_HEL_H074,44.0,35.08742,443
aida:SG_HEL_H077,58.0,35.572628,1145
aida:SG_HEL_H082,44.0,39.5166,874
aida:SG_HEL_H083,45.0,34.838593,538
aida:SG_HEL_H084,32.0,39.131145,403
aida:SG_HEL_H093,58.0,39.112362,361
aida:SG_HEL_H094,66.0,35.0209,494
aida:SG_HEL_H096,39.0,39.632618,914
aida:SG_HEL_H099,33.0,39.885983,371
aida:SG_HEL_H101,30.0,40.34856,575
aida:SG_HEL_H103,39.0,39.936604,419
aida:SG_HEL_H105,30.0,38.523434,557
aida:SG_HEL_H106,47.0,39.337307,366
aida:SG_HEL_H108,49.0,40.36344,334
aida:SG_HEL_H109,48.0,39.94034,468
aida:SG_HEL_H110,49.0,39.756187,369
aida:SG_HEL_H111,52.0,35.425404,640
aida:SG_HEL_H113,61.0,40.31005,584
aida:SG_HEL_H117,67.0,39.767834,1275
aida:SG_HEL_H118,66.0,38.823627,503
aida:SG_HEL_H119,43.0,39.112537,571
aida:SG_HEL_H121,55.0,40.370766,342
aida:SG_HEL_H123,58.0,39.43096,630
aida:SG_HEL_H124,60.0,35.192905,738
aida:SG_HEL_H125,47.0,40.032364,506
aida:SG_HEL_H126,61.0,34.323177,881
aida:SG_HEL_H127,50.0,39.250614,590
aida:SG_HEL_H130,61.0,39.734283,398
aida:SG_HEL_H134,48.0,39.87515,496
aida:SG_HEL_H135,43.0,38.98495,347
aida:SG_HEL_H136,38.0,37.998184,142
aida:SG_HEL_H138,64.0,38.926785,549
aida:SG_HEL_H139,50.0,40.40277,444
aida:SG_HEL_H140,50.0,40.282207,821
aida:SG_HEL_H143,67.0,40.299255,291
aida:SG_HEL_H144,35.0,33.879208,359
aida:SG_HEL_H145,50.0,38.964077,393
aida:SG_HEL_H146,45.0,34.96906,720
aida:SG_HEL_H148,37.0,34.02159,238
aida:SG_HEL_H152,47.0,38.908386,429
aida:SG_HEL_H153,40.0,34.823647,408
aida:SG_HEL_H156,31.0,34.05465,405
aida:SG_HEL_H158,68.0,39.972122,539
aida:SG_HEL_H164,55.0,34.713512,778
aida:SG_HEL_H166,36.0,34.714046,287
aida:SG_HEL_H171,65.0,35.183594,556
aida:SG_HEL_H172,47.0,39.59218,442
aida:SG_HEL_H174,53.0,34.947697,257
aida:SG_HEL_H176,54.0,40.047966,506
aida:SG_HEL_H178,48.0,39.87281,540
aida:SG_HEL_H180,64.0,40.812073,1010
aida:SG_HEL_H181,58.0,39.66191,818
aida:SG_HEL_H182,63.0,39.638805,373
aida:SG_HEL_H188,66.0,40.817867,665
aida:SG_HEL_H189,48.0,40.155647,248
aida:SG_HEL_H191,62.0,35.311226,762
aida:SG_HEL_H193,33.0,38.53126,351
aida:SG_HEL_H194,40.0,35.037766,385
aida:SG_HEL_H195,64.0,34.950153,625
aida:SG_HEL_H198,66.0,33.98809,618
aida:SG_HEL_H199,60.0,35.764145,522
aida:SG_HEL_H209,56.0,40.118843,648
aida:SG_HEL_H213,31.0,40.395115,597
aida:SG_HEL_H214,30.0,34.608906,625
aida:SG_HEL_H217,53.0,34.871853,523
aida:SG_HEL_H220,53.0,35.15057,419
aida:SG_HEL_H222,45.0,40.07932,459
aida:SG_HEL_H226,44.0,39.977356,706
aida:SG_HEL_H227,50.0,39.678185,744
aida:SG_HEL_H229,58.0,39.58336,576
aida:SG_HEL_H230,49.0,38.87444,641
aida:SG_HEL_H231,56.0,35.123234,379
aida:SG_HEL_H234,48.0,38.53861,627
aida:SG_HEL_H237,65.0,39.88737,347
aida:SG_HEL_H241,49.0,34.03047,270
aida:SG_HEL_H242,67.0,40.21008,475
aida:SG_HEL_H245,45.0,33.575012,116
aida:SG_HEL_H248,48.0,34.672493,82
aida:SG_HEL_H249,43.0,38.6519,412
aida:SG_HEL_H253,52.0,35.44146,469
aida:SG_HEL_H254,31.0,39.633312,590
aida:SG_HEL_H257,62.0,34.657738,622
aida:SG_HEL_H258,47.0,34.51776,286
aida:SG_HEL_H261,46.0,34.687866,710
aida:SG_HEL_H262,43.0,40.230015,657
aida:SG_HEL_H266,51.0,38.343792,222
aida:SG_HEL_H269,55.0,39.768345,533
aida:SG_HEL_H270,45.0,34.83132,598
aida:SG_HEL_H271,36.0,35.062817,241
aida:SG_HEL_H273,56.0,34.808624,440
aida:SG_HEL_H274,49.0,35.215023,604
aida:SG_HEL_H275,46.0,34.231373,191
aida:SG_HEL_H276,51.0,38.759518,203
aida:SG_HEL_H277,46.0,35.552017,602
aida:SG_HEL_H281,61.0,33.833427,278
aida:SG_HEL_H283,59.0,40.012306,641
aida:SG_HEL_H285,56.0,34.0414,584
aida:SG_HEL_H288,33.0,39.24495,667
aida:SG_HEL_H289,30.0,34.83348,514
aida:SG_HEL_H290,56.0,35.12792,839
aida:SG_HEL_H291,39.0,39.824905,654
aida:SG_HEL_H292,42.0,34.34451,577
aida:SG_HEL_H294,34.0,34.389713,809
aida:SG_HEL_H295,33.0,34.59292,622
aida:SG_HEL_H298,37.0,34.84856,267
aida:SG_HEL_H299,49.0,34.765835,657
aida:SG_HEL_H301,49.0,39.019314,413
aida:SG_HEL_H303,33.0,35.06091,393
aida:SG_HEL_H304,30.0,38.619972,157
aida:SG_HEL_H308,75.0,34.61319,581
aida:SG_HEL_H313,55.0,38.68181,186
aida:SG_HEL_H314,52.0,34.013664,226
aida:SG_HEL_H315,35.0,34.718353,296
aida:SG_HEL_H316,30.0,34.260284,526
aida:SG_HEL_H318,39.0,34.100418,220
aida:SG_HEL_H319,49.0,39.383606,774
aida:SG_HEL_H320,69.0,40.37281,370
aida:SG_HEL_H323,37.0,34.933712,626
aida:SG_HEL_H325,67.0,35.86946,492
aida:SG_HEL_H331,75.0,34.799667,979
aida:SG_HEL_H336,72.0,34.447586,246
aida:SG_HEL_H338,53.0,38.647633,502
aida:SG_HEL_H339,61.0,34.83099,397
aida:SG_HEL_H342,44.0,38.650597,548
aida:SG_HEL_H345,46.0,35.44908,430
aida:SG_HEL_H351,38.0,34.747375,722
aida:SG_HEL_H353,58.0,35.64279,629
aida:SG_HEL_H361,30.0,33.33232,876
aida:SG_HEL_H363,47.0,39.70333,362
aida:SG_HEL_H365,36.0,38.40171,209
aida:SG_HEL_H366,52.0,38.81842,728
aida:SG_HEL_H371,36.0,38.348404,556
aida:SG_HEL_H377,31.0,35.021988,634
aida:SG_HEL_H378,44.0,39.333942,786
aida:SG_HEL_H379,36.0,39.49469,664
aida:SG_HEL_H380,30.0,39.236458,506
aida:SG_HEL_H385,45.0,40.31037,260
aida:SG_HEL_H387,39.0,35.579987,114
aida:SG_HEL_H391,67.0,40.44931,320
aida:SG_HEL_H393,48.0,39.906483,337
aida:SG_HEL_H394,47.0,40.02583,193
aida:SG_HEL_H400,40.0,35.19576,665
aida:SG_HEL_H419,48.0,35.534718,91
aida:SG_HEL_H425,77.0,39.680202,256
aida:SG_HEL_H427,35.0,34.895134,150
aida:SG_HEL_H431,46.0,35.23925,269
aida:SG_HEL_H433,36.0,34.25458,117
aida:SG_HEL_H434,58.0,39.353188,380
aida:SG_HEL_H435,39.0,39.25832,192
aida:SG_HEL_H439,46.0,35.390377,249
aida:SG_HEL_H443,58.0,39.361046,420
aida:SG_HEL_H448,41.0,35.17073,297
aida:SG_HEL_H450,33.0,34.67877,157
aida:SG_HEL_H455,36.0,35.301662,273
aida:SG_HEL_H464,39.0,35.067196,337
aida:SG_HEL_H469,53.0,34.985424,410
aida:SG_HEL_H483,63.0,39.99555,291
aida:SG_HEL_H486,47.0,39.156754,536
aida:SG_HEL_H489,50.0,39.978226,362
aida:SG_HEL_H491,33.0,39.99226,312
