donor_id,true_age,predicted_age,n_cells
aida:SG_HEL_H110,49.0,44.552467,138
aida:SG_HEL_H111,52.0,38.287598,315
aida:SG_HEL_H113,61.0,44.300625,322
aida:SG_HEL_H117,67.0,44.915417,77
aida:SG_HEL_H118,66.0,43.642776,122
aida:SG_HEL_H119,43.0,44.341908,169
aida:SG_HEL_H121,55.0,45.043583,77
aida:SG_HEL_H123,58.0,44.204754,74
aida:SG_HEL_H124,60.0,36.923244,199
aida:SG_HEL_H125,47.0,44.566456,163
aida:SG_HEL_H126,61.0,36.353943,282
aida:SG_HEL_H127,50.0,44.54904,456
aida:SG_HEL_H130,61.0,44.8113,294
aida:SG_HEL_H134,48.0,45.26394,416
aida:SG_HEL_H135,43.0,44.035763,65
aida:SG_HEL_H136,38.0,43.09735,90
aida:SG_HEL_H138,64.0,44.093273,202
aida:SG_HEL_H139,50.0,46.34769,411
aida:SG_HEL_H140,50.0,45.641094,214
aida:SG_HEL_H143,67.0,45.324356,144
aida:SG_HEL_H144,35.0,35.915478,191
aida:SG_HEL_H145,50.0,44.39225,219
aida:SG_HEL_H146,45.0,36.50607,303
aida:SG_HEL_H148,37.0,35.84944,94
aida:SG_HEL_H152,47.0,44.791748,333
aida:SG_HEL_H153,40.0,36.9912,287
aida:SG_HEL_H156,31.0,35.52642,321
aida:SG_HEL_H158,68.0,45.83084,730
aida:SG_HEL_H164,55.0,35.977657,259
aida:SG_HEL_H166,36.0,36.85181,375
aida:SG_HEL_H171,65.0,36.363453,261
aida:SG_HEL_H172,47.0,44.5112,167
aida:SG_HEL_H174,53.0,36.386345,29
aida:SG_HEL_H176,54.0,44.936356,238
aida:SG_HEL_H178,48.0,44.93772,150
aida:SG_HEL_H180,64.0,46.47078,494
aida:SG_HEL_H181,58.0,45.05663,137
aida:SG_HEL_H182,63.0,44.630566,77
aida:SG_HEL_H188,66.0,46.2809,286
aida:SG_HEL_H189,48.0,45.040375,309
aida:SG_HEL_H191,62.0,36.830574,387
aida:SG_HEL_H193,33.0,44.00168,165
aida:SG_HEL_H194,40.0,37.17661,161
aida:SG_HEL_H195,64.0,36.991528,346
aida:SG_HEL_H198,66.0,35.560608,143
aida:SG_HEL_H199,60.0,37.00034,323
aida:SG_HEL_H209,56.0,44.36143,200
aida:SG_HEL_H213,31.0,44.92088,136
aida:SG_HEL_H214,30.0,36.314564,133
aida:SG_HEL_H217,53.0,36.62467,317
aida:SG_HEL_H220,53.0,36.829967,220
aida:SG_HEL_H222,45.0,43.981464,175
aida:SG_HEL_H226,44.0,43.89898,60
aida:SG_HEL_H227,50.0,44.112556,137
aida:SG_HEL_H229,58.0,44.38859,167
aida:SG_HEL_H230,49.0,44.075085,135
aida:SG_HEL_H231,56.0,36.25175,103
aida:SG_HEL_H234,48.0,44.370003,294
aida:SG_HEL_H237,65.0,44.34986,203
aida:SG_HEL_H241,49.0,36.249695,139
aida:SG_HEL_H242,67.0,45.59078,225
aida:SG_HEL_H245,45.0,33.865635,19
aida:SG_HEL_H248,48.0,35.60596,59
aida:SG_HEL_H249,43.0,43.61453,177
aida:SG_HEL_H253,52.0,36.514202,415
aida:SG_HEL_H254,31.0,45.038464,155
aida:SG_HEL_H257,62.0,36.451103,58
aida:SG_HEL_H258,47.0,36.52585,332
aida:SG_HEL_H261,46.0,35.85825,264
aida:SG_HEL_H262,43.0,44.59908,85
aida:SG_HEL_H266,51.0,42.6149,54
aida:SG_HEL_H269,55.0,45.039745,207
aida:SG_HEL_H270,45.0,36.67624,210
aida:SG_HEL_H271,36.0,36.51823,166
aida:SG_HEL_H273,56.0,36.399174,515
aida:SG_HEL_H274,49.0,37.001804,350
aida:SG_HEL_H275,46.0,36.737072,67
aida:SG_HEL_H276,51.0,44.301834,102
aida:SG_HEL_H277,46.0,36.859447,115
aida:SG_HEL_H281,61.0,36.545734,349
aida:SG_HEL_H283,59.0,44.35383,146
aida:SG_HEL_H285,56.0,36.650978,198
aida:SG_HEL_H288,33.0,44.19228,389
aida:SG_HEL_H289,30.0,36.178856,75
aida:SG_HEL_H290,56.0,38.031754,132
aida:SG_HEL_H291,39.0,45.119247,715
aida:SG_HEL_H292,42.0,35.93541,712
aida:SG_HEL_H294,34.0,36.665585,141
aida:SG_HEL_H295,33.0,36.660378,600
aida:SG_HEL_H298,37.0,36.28244,132
aida:SG_HEL_H299,49.0,36.633762,516
aida:SG_HEL_H301,49.0,44.118996,208
aida:SG_HEL_H303,33.0,36.16731,217
aida:SG_HEL_H304,30.0,43.263306,38
aida:SG_HEL_H308,75.0,37.072174,526
aida:SG_HEL_H313,55.0,45.270645,181
aida:SG_HEL_H314,52.0,36.636684,105
aida:SG_HEL_H315,35.0,36.247997,110
aida:SG_HEL_H316,30.0,35.929073,145
aida:SG_HEL_H318,39.0,36.065865,150
aida:SG_HEL_H319,49.0,44.863674,185
aida:SG_HEL_H320,69.0,44.745857,234
aida:SG_HEL_H323,37.0,36.525043,261
aida:SG_HEL_H325,67.0,37.005222,163
aida:SG_HEL_H331,75.0,36.831917,326
aida:SG_HEL_H336,72.0,36.316208,283
aida:SG_HEL_H338,53.0,43.89016,167
aida:SG_HEL_H339,61.0,36.775185,311
aida:SG_HEL_H342,44.0,43.446484,91
aida:SG_HEL_H345,46.0,37.4983,206
aida:SG_HEL_H351,38.0,36.369717,149
aida:SG_HEL_H353,58.0,37.559692,340
aida:SG_HEL_H361,30.0,35.696358,270
aida:SG_HEL_H363,47.0,44.853035,124
aida:SG_HEL_H365,36.0,43.948383,61
aida:SG_HEL_H366,52.0,43.474575,112
aida:SG_HEL_H371,36.0,43.623383,146
aida:SG_HEL_H377,31.0,36.295803,226
aida:SG_HEL_H378,44.0,43.9444,129
aida:SG_HEL_H379,36.0,44.86832,207
aida:SG_HEL_H380,30.0,44.732754,243
aida:SG_HEL_H385,45.0,45.162903,68
aida:SG_HEL_H387,39.0,37.394913,202
aida:SG_HEL_H391,67.0,45.23277,131
aida:SG_HEL_H393,48.0,43.824226,84
aida:SG_HEL_H394,47.0,44.94617,149
aida:SG_HEL_H400,40.0,37.30943,209
aida:SG_HEL_H419,48.0,36.82395,28
aida:SG_HEL_H425,77.0,44.61692,48
aida:SG_HEL_H427,35.0,36.298218,248
aida:SG_HEL_H431,46.0,36.29523,33
aida:SG_HEL_H433,36.0,36.335155,94
aida:SG_HEL_H434,58.0,44.498814,69
aida:SG_HEL_H435,39.0,45.43601,173
aida:SG_HEL_H439,46.0,36.919415,136
aida:SG_HEL_H443,58.0,44.644524,154
aida:SG_HEL_H448,41.0,36.77769,95
aida:SG_HEL_H450,33.0,37.039116,113
aida:SG_HEL_H455,36.0,36.59476,41
aida:SG_HEL_H464,39.0,36.886036,225
aida:SG_HEL_H469,53.0,37.13684,202
aida:SG_HEL_H483,63.0,46.07995,234
aida:SG_HEL_H486,47.0,44.180367,112
aida:SG_HEL_H489,50.0,44.55298,82
aida:SG_HEL_H491,33.0,44.68542,28
aida:SG_HEL_H500,47.0,37.3764,100
aida:SG_HEL_H501,37.0,44.771854,58
aida:SG_HEL_H504,45.0,45.58594,129
aida:TH_MAH_H001,32.0,41.60646,252
aida:TH_MAH_H002,25.0,41.440563,411
aida:TH_MAH_H003,30.0,35.210884,580
aida:TH_MAH_H004,38.0,34.489338,693
aida:TH_MAH_H005,41.0,41.51365,521
aida:TH_MAH_H006,32.0,41.235954,262
aida:TH_MAH_H007,45.0,34.6609,632
aida:TH_MAH_H008,31.0,34.349197,360
aida:TH_MAH_H009,41.0,35.252186,435
aida:TH_MAH_H010,42.0,35.50404,295
aida:TH_MAH_H011,65.0,42.131348,1114
aida:TH_MAH_H012,27.0,34.637295,263
aida:TH_MAH_H013,38.0,42.02165,669
aida:TH_MAH_H014,22.0,41.107193,374
