donor_id,true_age,predicted_age,n_cells
aida:JP_RIK_H047,42.0,31.33371,294
aida:JP_RIK_H048,23.0,31.744114,316
aida:JP_RIK_H049,33.0,34.702133,353
aida:JP_RIK_H050,34.0,30.877739,239
aida:JP_RIK_H051,36.0,34.91654,337
aida:JP_RIK_H052,36.0,35.15594,354
aida:JP_RIK_H053,30.0,35.021183,313
aida:JP_RIK_H054,37.0,34.92887,266
aida:JP_RIK_H055,47.0,32.58565,385
aida:JP_RIK_H056,25.0,35.011024,374
aida:JP_RIK_H057,32.0,35.111614,151
aida:JP_RIK_H058,43.0,38.00721,328
aida:JP_RIK_H059,43.0,35.413746,249
aida:JP_RIK_H060,30.0,34.554733,391
aida:JP_RIK_H061,34.0,31.405355,396
aida:JP_RIK_H062,48.0,32.163555,187
aida:JP_RIK_H063,21.0,35.439667,435
aida:JP_RIK_H064,46.0,36.498333,327
aida:JP_RIK_H065,21.0,31.175632,365
aida:JP_RIK_H066,22.0,35.77873,313
aida:JP_RIK_H067,26.0,35.23884,352
aida:JP_RIK_H068,33.0,36.79496,383
aida:JP_RIK_H069,37.0,36.96197,135
aida:JP_RIK_H070,42.0,32.39366,334
aida:JP_RIK_H071,48.0,36.46546,136
aida:JP_RIK_H072,44.0,32.932476,369
aida:JP_RIK_H073,43.0,33.105515,287
aida:JP_RIK_H074,41.0,32.58658,184
aida:JP_RIK_H075,43.0,32.186127,186
aida:JP_RIK_H076,32.0,31.349506,452
aida:JP_RIK_H077,21.0,34.76288,686
aida:JP_RIK_H078,26.0,35.40081,476
aida:JP_RIK_H079,23.0,34.747604,250
aida:JP_RIK_H080,22.0,31.319763,352
aida:JP_RIK_H081,22.0,34.98115,175
aida:JP_RIK_H082,65.0,37.715027,166
aida:JP_RIK_H083,36.0,31.519655,250
aida:JP_RIK_H084,33.0,35.317722,420
aida:JP_RIK_H085,21.0,35.141727,403
aida:JP_RIK_H086,33.0,36.922886,407
aida:JP_RIK_H087,26.0,31.568178,202
aida:JP_RIK_H088,49.0,32.417606,162
aida:JP_RIK_H089,48.0,32.214783,235
aida:JP_RIK_H090,40.0,35.858486,349
aida:JP_RIK_H091,31.0,31.20716,212
aida:JP_RIK_H092,44.0,31.958931,263
aida:JP_RIK_H093,43.0,35.28454,146
aida:JP_RIK_H094,22.0,31.782043,435
aida:JP_RIK_H095,22.0,34.703926,210
aida:JP_RIK_H096,47.0,36.58104,357
aida:JP_RIK_H097,44.0,36.229565,162
aida:JP_RIK_H098,24.0,34.908447,242
aida:JP_RIK_H099,23.0,34.888515,325
aida:JP_RIK_H100,21.0,31.118282,272
aida:JP_RIK_H101,45.0,36.085426,121
aida:JP_RIK_H102,42.0,32.508488,104
aida:JP_RIK_H103,32.0,31.178333,210
aida:JP_RIK_H104,46.0,31.98217,339
aida:JP_RIK_H105,26.0,31.070778,314
aida:JP_RIK_H106,35.0,33.103466,392
aida:JP_RIK_H107,37.0,35.92228,156
aida:JP_RIK_H108,49.0,36.6346,491
aida:JP_RIK_H109,28.0,32.15111,397
aida:JP_RIK_H110,26.0,36.687267,105
aida:JP_RIK_H111,29.0,35.565258,487
aida:JP_RIK_H112,32.0,35.509796,357
aida:JP_RIK_H113,33.0,36.57923,394
aida:JP_RIK_H114,37.0,36.65418,319
aida:JP_RIK_H115,30.0,31.888422,172
aida:JP_RIK_H116,33.0,36.26274,270
aida:JP_RIK_H117,31.0,35.689293,352
aida:JP_RIK_H118,22.0,35.148243,265
aida:JP_RIK_H119,37.0,33.09443,691
aida:JP_RIK_H120,43.0,36.04632,120
aida:JP_RIK_H121,39.0,31.842058,295
aida:JP_RIK_H122,37.0,32.432724,134
aida:JP_RIK_H123,32.0,35.54134,209
aida:JP_RIK_H124,45.0,31.507557,272
aida:JP_RIK_H125,35.0,30.817944,120
aida:JP_RIK_H126,21.0,36.048206,254
aida:JP_RIK_H127,22.0,30.976648,257
aida:JP_RIK_H128,44.0,33.00807,169
aida:JP_RIK_H129,33.0,31.84391,377
aida:JP_RIK_H130,46.0,32.464653,82
aida:JP_RIK_H131,23.0,35.40544,362
aida:JP_RIK_H132,43.0,33.28619,117
aida:JP_RIK_H133,21.0,31.150818,50
aida:JP_RIK_H134,33.0,36.621773,96
aida:JP_RIK_H135,47.0,35.714363,178
aida:JP_RIK_H136,40.0,37.455605,94
aida:JP_RIK_H137,28.0,35.59156,212
aida:JP_RIK_H138,43.0,32.21716,114
aida:JP_RIK_H139,48.0,32.101112,424
aida:JP_RIK_H140,37.0,32.199375,321
aida:JP_RIK_H141,49.0,33.376625,192
aida:JP_RIK_H142,29.0,31.897846,538
aida:JP_RIK_H143,38.0,31.595915,257
aida:JP_RIK_H144,45.0,31.494896,224
aida:JP_RIK_H145,41.0,35.521114,256
aida:JP_RIK_H146,21.0,35.991055,373
aida:JP_RIK_H147,26.0,31.933628,482
aida:JP_RIK_H148,43.0,35.82159,208
aida:JP_RIK_H149,21.0,30.90488,276
aida:KR_SGI_H001,41.0,33.177307,212
aida:KR_SGI_H002,26.0,37.19018,360
aida:KR_SGI_H003,48.0,38.659515,262
aida:KR_SGI_H004,38.0,32.73057,241
aida:KR_SGI_H005,34.0,37.67611,469
aida:KR_SGI_H006,27.0,38.535797,361
aida:KR_SGI_H007,30.0,38.42015,513
aida:KR_SGI_H008,33.0,38.459145,382
aida:KR_SGI_H009,31.0,38.41624,345
aida:KR_SGI_H010,36.0,36.953606,296
aida:KR_SGI_H011,28.0,32.643696,200
aida:KR_SGI_H012,31.0,36.91424,339
aida:KR_SGI_H013,40.0,32.876263,199
aida:KR_SGI_H014,29.0,32.31227,376
aida:KR_SGI_H015,34.0,32.86985,318
aida:KR_SGI_H016,47.0,37.647636,291
aida:KR_SGI_H017,28.0,38.266766,231
aida:KR_SGI_H018,27.0,32.0109,204
aida:KR_SGI_H019,28.0,37.383877,298
aida:KR_SGI_H020,36.0,36.98279,466
aida:KR_SGI_H021,26.0,31.34732,283
aida:KR_SGI_H022,35.0,32.157475,227
aida:KR_SGI_H023,40.0,36.995766,294
aida:KR_SGI_H024,25.0,31.974684,199
aida:KR_SGI_H025,40.0,38.184746,217
aida:KR_SGI_H026,38.0,37.151024,220
aida:KR_SGI_H027,33.0,38.376907,338
aida:KR_SGI_H028,39.0,37.342434,292
aida:KR_SGI_H029,28.0,37.380856,267
aida:KR_SGI_H030,34.0,31.385647,446
aida:KR_SGI_H031,29.0,32.154907,294
aida:KR_SGI_H032,35.0,33.171272,381
aida:KR_SGI_H033,48.0,37.43625,324
aida:KR_SGI_H034,46.0,32.961117,200
aida:KR_SGI_H035,40.0,37.061924,369
aida:KR_SGI_H036,40.0,32.344704,184
aida:KR_SGI_H037,35.0,37.84411,191
aida:KR_SGI_H038,25.0,32.729305,275
aida:KR_SGI_H039,39.0,38.73413,365
aida:KR_SGI_H040,23.0,37.372684,307
aida:KR_SGI_H041,42.0,33.183563,258
aida:KR_SGI_H042,26.0,36.466183,464
aida:KR_SGI_H043,41.0,39.59924,307
aida:KR_SGI_H044,42.0,33.440525,431
aida:KR_SGI_H045,28.0,32.092022,258
aida:KR_SGI_H046,30.0,32.336124,406
aida:KR_SGI_H047,39.0,32.21813,201
aida:KR_SGI_H048,36.0,32.497143,183
aida:KR_SGI_H049,43.0,32.627995,227
aida:KR_SGI_H050,38.0,36.718052,200
aida:KR_SGI_H051,25.0,36.556076,380
aida:KR_SGI_H052,38.0,37.20767,301
aida:KR_SGI_H053,24.0,37.0843,294
aida:KR_SGI_H054,39.0,37.141476,373
aida:KR_SGI_H055,38.0,37.441837,213
aida:KR_SGI_H056,33.0,37.737816,310
aida:KR_SGI_H057,29.0,38.077198,417
aida:KR_SGI_H058,28.0,36.374985,276
aida:KR_SGI_H059,32.0,33.023834,174
aida:KR_SGI_H060,40.0,39.275383,510
aida:KR_SGI_H061,26.0,32.267067,350
aida:KR_SGI_H062,39.0,36.802895,214
aida:KR_SGI_H063,24.0,37.024788,448
aida:KR_SGI_H064,43.0,38.12296,145
aida:KR_SGI_H065,47.0,39.656574,353
aida:KR_SGI_H066,46.0,39.29365,345
aida:KR_SGI_H067,38.0,37.381886,461
aida:KR_SGI_H068,28.0,32.270283,369
aida:KR_SGI_H069,34.0,36.92405,642
aida:KR_SGI_H070,26.0,38.13459,419
aida:KR_SGI_H071,62.0,38.774677,230
aida:KR_SGI_H072,27.0,37.09762,664
aida:KR_SGI_H073,29.0,37.10407,457
aida:KR_SGI_H074,59.0,36.90953,200
aida:KR_SGI_H075,39.0,33.429096,713
aida:KR_SGI_H076,29.0,32.111443,346
aida:KR_SGI_H077,26.0,37.58842,505
aida:KR_SGI_H078,56.0,37.868202,357
aida:KR_SGI_H079,66.0,39.91683,115
aida:KR_SGI_H080,34.0,38.139263,241
aida:KR_SGI_H081,38.0,37.84452,216
aida:KR_SGI_H082,34.0,32.483532,370
aida:KR_SGI_H083,39.0,32.754333,247
aida:KR_SGI_H084,36.0,37.366066,368
aida:KR_SGI_H085,25.0,32.646854,365
aida:KR_SGI_H086,41.0,38.047783,255
aida:KR_SGI_H087,57.0,40.222237,249
aida:KR_SGI_H088,49.0,32.147663,324
aida:KR_SGI_H089,54.0,38.392513,490
aida:KR_SGI_H090,34.0,33.044025,318
aida:KR_SGI_H091,39.0,32.275448,445
aida:KR_SGI_H092,38.0,36.94496,335
aida:KR_SGI_H093,64.0,38.040752,232
aida:KR_SGI_H094,30.0,32.405052,252
aida:KR_SGI_H095,40.0,32.738644,163
aida:KR_SGI_H096,37.0,38.74941,261
aida:KR_SGI_H097,41.0,38.117214,379
aida:KR_SGI_H098,27.0,32.601757,318
aida:KR_SGI_H099,26.0,37.252388,340
aida:KR_SGI_H100,58.0,33.608387,109
aida:KR_SGI_H101,39.0,37.55709,473
aida:KR_SGI_H102,43.0,34.342476,269
aida:KR_SGI_H103,54.0,38.73529,208
aida:KR_SGI_H104,57.0,38.295567,177
aida:KR_SGI_H105,59.0,34.020332,457
aida:KR_SGI_H106,47.0,38.51043,260
aida:KR_SGI_H107,61.0,34.312233,160
aida:KR_SGI_H108,56.0,38.11339,211
aida:KR_SGI_H109,56.0,38.663624,271
aida:KR_SGI_H110,61.0,34.11573,208
aida:KR_SGI_H111,60.0,33.77022,362
aida:KR_SGI_H112,59.0,37.915318,169
aida:KR_SGI_H113,62.0,32.640278,135
aida:KR_SGI_H114,58.0,37.917805,185
aida:KR_SGI_H115,46.0,33.729473,287
aida:KR_SGI_H116,68.0,33.4441,254
aida:KR_SGI_H117,57.0,33.3396,287
aida:KR_SGI_H118,42.0,37.8629,338
aida:KR_SGI_H119,62.0,34.903328,241
aida:KR_SGI_H120,40.0,38.18213,238
aida:KR_SGI_H121,42.0,37.352333,235
aida:KR_SGI_H122,59.0,40.847218,351
aida:KR_SGI_H123,65.0,41.472855,410
aida:KR_SGI_H124,56.0,33.897255,350
aida:KR_SGI_H125,51.0,39.971695,355
aida:KR_SGI_H126,52.0,39.094322,126
aida:KR_SGI_H127,73.0,34.76459,209
aida:KR_SGI_H128,60.0,39.463596,230
aida:KR_SGI_H129,63.0,35.21051,344
aida:KR_SGI_H130,62.0,34.97411,327
aida:KR_SGI_H131,58.0,39.501884,264
aida:KR_SGI_H132,71.0,39.482018,228
aida:KR_SGI_H133,38.0,38.602013,324
aida:KR_SGI_H134,39.0,32.08543,317
aida:KR_SGI_H135,47.0,40.027256,413
aida:KR_SGI_H136,44.0,33.26065,174
aida:KR_SGI_H137,57.0,39.10083,388
aida:KR_SGI_H138,41.0,37.445618,292
aida:KR_SGI_H139,31.0,36.923195,437
aida:KR_SGI_H140,28.0,32.343224,114
aida:KR_SGI_H141,58.0,32.224174,194
aida:KR_SGI_H142,28.0,37.21531,417
aida:KR_SGI_H143,52.0,33.86962,578
aida:KR_SGI_H144,53.0,34.2647,122
aida:KR_SGI_H145,50.0,37.96248,282
aida:KR_SGI_H146,29.0,37.536903,474
aida:KR_SGI_H147,49.0,38.336124,251
aida:KR_SGI_H148,26.0,37.330116,372
aida:KR_SGI_H149,42.0,37.848846,258
aida:KR_SGI_H150,45.0,33.194946,213
aida:KR_SGI_H151,48.0,34.15904,81
aida:KR_SGI_H152,48.0,38.834778,150
aida:KR_SGI_H153,64.0,38.804188,156
aida:KR_SGI_H154,54.0,40.4441,142
aida:KR_SGI_H155,51.0,38.317734,295
aida:KR_SGI_H156,47.0,32.774044,311
aida:KR_SGI_H157,31.0,31.479223,29
aida:KR_SGI_H158,30.0,37.249744,211
aida:KR_SGI_H159,26.0,36.72969,27
aida:KR_SGI_H160,49.0,32.941364,137
aida:KR_SGI_H161,19.0,36.646843,183
aida:KR_SGI_H162,24.0,36.623962,358
aida:KR_SGI_H163,50.0,38.845417,283
aida:KR_SGI_H164,26.0,32.854546,500
aida:KR_SGI_H165,27.0,36.838318,385
aida:LONZA3030004,33.0,33.080933,448
aida:LONZA3038016,21.0,32.655468,2957
aida:LONZA3038097,41.0,38.477863,2107
aida:LONZA3038099,23.0,32.662518,3629
aida:LONZA3038306,30.0,32.714645,1358
aida:LONZA3061635,25.0,37.216354,714
aida:SG_HEL_H001,57.0,39.284927,2
aida:SG_HEL_H002,55.0,36.001057,105
aida:SG_HEL_H02a,57.0,34.539734,182
aida:SG_HEL_H003,54.0,34.607067,515
aida:SG_HEL_H03a,58.0,35.257053,233
aida:SG_HEL_H04a,47.0,38.756824,273
aida:SG_HEL_H05a,41.0,34.163788,128
aida:SG_HEL_H06a,56.0,39.204884,122
aida:SG_HEL_H07a,53.0,40.21423,250
aida:SG_HEL_H008,53.0,42.49298,236
aida:SG_HEL_H08a,44.0,38.810154,244
aida:SG_HEL_H09a,46.0,39.44694,199
aida:SG_HEL_H10a,43.0,33.6508,417
aida:SG_HEL_H011,61.0,36.246586,385
aida:SG_HEL_H11a,58.0,33.648163,127
aida:SG_HEL_H012,37.0,34.930977,290
aida:SG_HEL_H12a,58.0,40.764423,185
aida:SG_HEL_H013,51.0,34.25951,161
aida:SG_HEL_H13a,33.0,33.170097,197
aida:SG_HEL_H14a,65.0,39.24327,168
aida:SG_HEL_H15a,33.0,33.075314,397
aida:SG_HEL_H16a,68.0,35.17899,124
aida:SG_HEL_H017,53.0,40.873093,352
aida:SG_HEL_H018,56.0,35.894306,437
aida:SG_HEL_H019,37.0,33.775066,335
aida:SG_HEL_H024,31.0,38.866047,293
aida:SG_HEL_H026,45.0,34.82595,373
aida:SG_HEL_H027,35.0,40.590195,458
aida:SG_HEL_H030,45.0,34.72502,336
aida:SG_HEL_H031,40.0,40.84385,216
aida:SG_HEL_H032,61.0,42.604416,245
aida:SG_HEL_H037,66.0,39.509083,186
aida:SG_HEL_H039,60.0,41.41915,177
aida:SG_HEL_H042,61.0,41.03591,102
aida:SG_HEL_H044,41.0,34.447567,385
aida:SG_HEL_H045,42.0,35.34485,196
aida:SG_HEL_H046,39.0,39.71874,175
aida:SG_HEL_H048,55.0,41.04658,262
aida:SG_HEL_H051,53.0,40.594868,179
aida:SG_HEL_H052,55.0,40.330612,292
aida:SG_HEL_H053,55.0,42.64376,420
aida:SG_HEL_H054,53.0,38.276524,197
aida:SG_HEL_H055,35.0,34.059162,192
aida:SG_HEL_H056,52.0,40.261177,376
aida:SG_HEL_H059,56.0,40.1911,12
aida:SG_HEL_H060,56.0,39.877113,258
aida:SG_HEL_H062,62.0,42.145386,160
aida:SG_HEL_H065,57.0,41.990402,214
aida:SG_HEL_H066,40.0,34.315918,171
aida:SG_HEL_H067,54.0,35.39884,127
aida:SG_HEL_H069,61.0,39.312103,146
aida:SG_HEL_H072,55.0,36.601135,184
aida:SG_HEL_H073,37.0,38.491436,218
aida:SG_HEL_H074,44.0,34.369804,293
aida:SG_HEL_H077,58.0,34.93418,240
aida:SG_HEL_H082,44.0,39.11685,362
aida:SG_HEL_H083,45.0,35.530796,365
aida:SG_HEL_H084,32.0,39.82811,255
aida:SG_HEL_H093,58.0,41.060352,149
aida:SG_HEL_H094,66.0,36.42397,133
aida:SG_HEL_H096,39.0,39.234127,395
aida:SG_HEL_H099,33.0,39.302666,380
aida:SG_HEL_H101,30.0,42.12519,369
aida:SG_HEL_H103,39.0,41.314888,327
aida:SG_HEL_H105,30.0,38.325745,342
aida:SG_HEL_H106,47.0,38.670513,207
aida:SG_HEL_H108,49.0,41.98259,192
aida:SG_HEL_H109,48.0,41.77755,212
aida:SG_HEL_H110,49.0,42.361034,419
aida:SG_HEL_H111,52.0,36.47896,229
aida:SG_HEL_H113,61.0,39.49013,143
aida:SG_HEL_H117,67.0,40.873055,178
aida:SG_HEL_H118,66.0,40.918427,124
aida:SG_HEL_H119,43.0,39.053066,289
aida:SG_HEL_H121,55.0,41.509373,88
aida:SG_HEL_H123,58.0,39.385914,205
aida:SG_HEL_H124,60.0,35.32952,227
aida:SG_HEL_H125,47.0,42.17353,200
aida:SG_HEL_H126,61.0,34.145565,175
aida:SG_HEL_H127,50.0,39.44048,187
aida:SG_HEL_H130,61.0,40.005848,259
aida:SG_HEL_H134,48.0,41.558777,226
aida:SG_HEL_H135,43.0,39.122074,85
aida:SG_HEL_H136,38.0,38.023487,75
aida:SG_HEL_H138,64.0,40.54464,154
aida:SG_HEL_H139,50.0,39.732944,326
aida:SG_HEL_H140,50.0,41.26234,365
aida:SG_HEL_H143,67.0,42.047718,187
aida:SG_HEL_H144,35.0,33.403572,232
aida:SG_HEL_H145,50.0,39.301624,190
aida:SG_HEL_H146,45.0,35.195854,300
aida:SG_HEL_H148,37.0,33.835285,112
aida:SG_HEL_H152,47.0,38.854267,161
aida:SG_HEL_H153,40.0,36.018776,193
aida:SG_HEL_H156,31.0,34.08039,155
aida:SG_HEL_H158,68.0,41.675816,138
aida:SG_HEL_H164,55.0,35.420506,185
aida:SG_HEL_H166,36.0,35.287,432
aida:SG_HEL_H171,65.0,34.94071,156
aida:SG_HEL_H172,47.0,41.63014,95
aida:SG_HEL_H174,53.0,35.63278,131
aida:SG_HEL_H176,54.0,41.847027,295
aida:SG_HEL_H178,48.0,41.653988,259
aida:SG_HEL_H180,64.0,42.99935,202
aida:SG_HEL_H181,58.0,40.2484,199
aida:SG_HEL_H182,63.0,40.8855,157
aida:SG_HEL_H188,66.0,42.859795,390
aida:SG_HEL_H189,48.0,41.59883,222
aida:SG_HEL_H191,62.0,35.98075,221
aida:SG_HEL_H193,33.0,38.700287,200
aida:SG_HEL_H194,40.0,35.291412,162
aida:SG_HEL_H195,64.0,34.686485,176
aida:SG_HEL_H198,66.0,33.58572,333
aida:SG_HEL_H199,60.0,36.26313,500
aida:SG_HEL_H209,56.0,41.427032,355
aida:SG_HEL_H213,31.0,40.204212,350
aida:SG_HEL_H214,30.0,34.760063,206
aida:SG_HEL_H217,53.0,36.164566,285
aida:SG_HEL_H220,53.0,35.605343,422
aida:SG_HEL_H222,45.0,41.192726,314
aida:SG_HEL_H226,44.0,40.298763,311
aida:SG_HEL_H227,50.0,39.50693,372
aida:SG_HEL_H229,58.0,40.760242,281
aida:SG_HEL_H230,49.0,39.698868,312
aida:SG_HEL_H231,56.0,35.940918,71
aida:SG_HEL_H234,48.0,39.106743,228
aida:SG_HEL_H237,65.0,42.081345,342
aida:SG_HEL_H241,49.0,35.107796,569
aida:SG_HEL_H242,67.0,40.433167,236
aida:SG_HEL_H245,45.0,33.912,17
aida:SG_HEL_H248,48.0,34.803143,43
aida:SG_HEL_H249,43.0,39.17354,176
aida:SG_HEL_H253,52.0,35.817547,209
aida:SG_HEL_H254,31.0,39.342636,138
aida:SG_HEL_H257,62.0,34.822186,157
aida:SG_HEL_H258,47.0,35.16676,203
aida:SG_HEL_H261,46.0,35.66923,205
aida:SG_HEL_H262,43.0,40.602703,223
aida:SG_HEL_H266,51.0,38.9824,79
aida:SG_HEL_H269,55.0,40.017277,326
aida:SG_HEL_H270,45.0,35.779015,298
aida:SG_HEL_H271,36.0,34.405113,283
aida:SG_HEL_H273,56.0,35.575264,264
aida:SG_HEL_H274,49.0,36.029175,192
aida:SG_HEL_H275,46.0,35.31193,93
aida:SG_HEL_H276,51.0,39.359978,54
aida:SG_HEL_H277,46.0,36.31612,148
aida:SG_HEL_H281,61.0,33.9122,269
aida:SG_HEL_H283,59.0,39.65166,415
aida:SG_HEL_H285,56.0,35.236202,132
aida:SG_HEL_H288,33.0,38.654102,296
aida:SG_HEL_H289,30.0,35.01363,405
aida:SG_HEL_H290,56.0,35.48144,131
aida:SG_HEL_H291,39.0,39.56036,157
aida:SG_HEL_H292,42.0,33.459538,251
aida:SG_HEL_H294,34.0,34.087387,420
aida:SG_HEL_H295,33.0,34.252033,215
aida:SG_HEL_H298,37.0,34.456264,247
aida:SG_HEL_H299,49.0,34.633972,307
aida:SG_HEL_H301,49.0,41.90432,340
aida:SG_HEL_H303,33.0,34.570793,321
aida:SG_HEL_H304,30.0,38.43488,193
aida:SG_HEL_H308,75.0,35.81602,105
aida:SG_HEL_H313,55.0,39.048992,36
aida:SG_HEL_H314,52.0,35.784897,91
aida:SG_HEL_H315,35.0,34.172874,106
aida:SG_HEL_H316,30.0,34.11209,286
aida:SG_HEL_H318,39.0,33.87587,142
aida:SG_HEL_H319,49.0,40.15634,189
aida:SG_HEL_H320,69.0,42.4827,231
aida:SG_HEL_H323,37.0,34.54958,285
aida:SG_HEL_H325,67.0,36.61466,125
aida:SG_HEL_H331,75.0,36.347965,122
aida:SG_HEL_H336,72.0,34.902466,61
aida:SG_HEL_H338,53.0,40.196537,141
aida:SG_HEL_H339,61.0,35.93703,339
aida:SG_HEL_H342,44.0,39.3118,387
aida:SG_HEL_H345,46.0,36.363766,369
aida:SG_HEL_H351,38.0,34.44923,416
aida:SG_HEL_H353,58.0,35.886818,190
aida:SG_HEL_H361,30.0,33.01736,637
aida:SG_HEL_H363,47.0,40.79441,188
aida:SG_HEL_H365,36.0,39.267605,98
aida:SG_HEL_H366,52.0,39.205,280
aida:SG_HEL_H371,36.0,38.411167,297
aida:SG_HEL_H377,31.0,34.829502,334
aida:SG_HEL_H378,44.0,39.27778,285
aida:SG_HEL_H379,36.0,39.63151,319
aida:SG_HEL_H380,30.0,39.078037,301
aida:SG_HEL_H385,45.0,39.740746,125
aida:SG_HEL_H387,39.0,35.885773,90
aida:SG_HEL_H391,67.0,41.866833,96
aida:SG_HEL_H393,48.0,40.575993,255
aida:SG_HEL_H394,47.0,40.90035,181
aida:SG_HEL_H400,40.0,35.591846,281
aida:SG_HEL_H419,48.0,35.835342,49
aida:SG_HEL_H425,77.0,39.56502,145
aida:SG_HEL_H427,35.0,34.192635,160
aida:SG_HEL_H431,46.0,36.391483,217
aida:SG_HEL_H433,36.0,34.21237,66
aida:SG_HEL_H434,58.0,39.10058,122
aida:SG_HEL_H435,39.0,40.16169,144
aida:SG_HEL_H439,46.0,34.73314,81
aida:SG_HEL_H443,58.0,39.53128,126
aida:SG_HEL_H448,41.0,35.72715,148
aida:SG_HEL_H450,33.0,34.38598,96
aida:SG_HEL_H455,36.0,34.46735,71
aida:SG_HEL_H464,39.0,34.77086,163
aida:SG_HEL_H469,53.0,35.810673,213
aida:SG_HEL_H483,63.0,40.257427,85
aida:SG_HEL_H486,47.0,39.79493,191
aida:SG_HEL_H489,50.0,39.648773,166
aida:SG_HEL_H491,33.0,40.641422,128
aida:SG_HEL_H500,47.0,37.05084,183
aida:SG_HEL_H501,37.0,40.407455,257
aida:SG_HEL_H504,45.0,39.07974,250
aida:TH_MAH_H001,32.0,37.763554,323
aida:TH_MAH_H002,25.0,37.097218,234
aida:TH_MAH_H003,30.0,32.832882,525
aida:TH_MAH_H004,38.0,33.049126,488
aida:TH_MAH_H005,41.0,37.945988,294
aida:TH_MAH_H006,32.0,37.144722,627
aida:TH_MAH_H007,45.0,32.906677,497
aida:TH_MAH_H008,31.0,32.970333,333
aida:TH_MAH_H009,41.0,33.60737,467
aida:TH_MAH_H010,42.0,32.870537,326
aida:TH_MAH_H011,65.0,38.536358,192
aida:TH_MAH_H012,27.0,32.50541,528
aida:TH_MAH_H013,38.0,39.03256,261
aida:TH_MAH_H014,22.0,37.437836,522
aida:TH_MAH_H015,28.0,37.347134,261
aida:TH_MAH_H016,40.0,33.41787,293
aida:TH_MAH_H017,36.0,32.591927,416
aida:TH_MAH_H018,49.0,33.150948,194
aida:TH_MAH_H019,27.0,36.900143,345
aida:TH_MAH_H020,45.0,33.345577,203
aida:TH_MAH_H021,31.0,32.02628,402
aida:TH_MAH_H022,41.0,38.096363,323
aida:TH_MAH_H023,41.0,37.672943,179
aida:TH_MAH_H024,57.0,33.742638,924
aida:TH_MAH_H025,53.0,37.68181,279
aida:TH_MAH_H026,28.0,32.646408,174
aida:TH_MAH_H027,21.0,37.787403,241
aida:TH_MAH_H028,38.0,37.664078,196
aida:TH_MAH_H029,26.0,36.997395,241
aida:TH_MAH_H030,31.0,31.937542,396
aida:TH_MAH_H031,25.0,36.125076,428
aida:TH_MAH_H032,30.0,36.640556,447
aida:TH_MAH_H033,29.0,36.814915,297
aida:TH_MAH_H034,46.0,31.40657,498
aida:TH_MAH_H035,41.0,36.817345,248
aida:TH_MAH_H036,46.0,37.158615,220
aida:TH_MAH_H037,45.0,38.15812,390
aida:TH_MAH_H038,19.0,31.54015,535
aida:TH_MAH_H039,26.0,36.84353,448
aida:TH_MAH_H040,32.0,31.628386,541
aida:TH_MAH_H041,29.0,31.848896,511
aida:TH_MAH_H042,53.0,32.403008,231
aida:TH_MAH_H043,31.0,36.703373,344
aida:TH_MAH_H044,31.0,37.396275,292
aida:TH_MAH_H045,27.0,37.490894,406
