donor,pred_age,true_age
onek1k:1000_1001,42.174293518066406,73.0
onek1k:1001_1002,41.85289764404297,57.0
onek1k:1002_1003,41.90524673461914,73.0
onek1k:1003_1004,41.993988037109375,58.0
onek1k:1004_1005,42.158103942871094,74.0
